v,X,Y,r,cos_theta,sin_theta,dBA
24.0,-5.4674688991971085e-14,-297.63514416313194,297.63514416313194,-1.83697019872103e-16,-1.0,34.03373603599999
24.0,-6.171886065021266e-14,-335.9818286283781,335.9818286283781,-1.8369701987210297e-16,-1.0,33.072155964
24.0,-6.96705885335672e-14,-379.26901907322497,379.26901907322497,-1.8369701987210297e-16,-1.0,32.09506394
24.0,-7.86468002726635e-14,-428.1332398719396,428.1332398719396,-1.8369701987210294e-16,-1.0,31.104916612
24.0,-8.877948820754026e-14,-483.2930238571752,483.2930238571752,-1.83697019872103e-16,-1.0,30.103501448000003
24.0,-1.0021765029304549e-13,-545.559478116852,545.559478116852,-1.8369701987210297e-16,-1.0,29.09272192
24.0,-1.1312948106639497e-13,-615.8482110660267,615.8482110660267,-1.8369701987210297e-16,-1.0,28.074306132
24.0,-1.277048448943722e-13,-695.1927961775606,695.1927961775606,-1.8369701987210302e-16,-1.0,27.04968062
24.0,-1.4415806786848321e-13,-784.7599703514607,784.7599703514607,-1.8369701987210297e-16,-1.0,26.01984682
24.0,-1.6273108940199698e-13,-885.8667904100823,885.8667904100823,-1.83697019872103e-16,-1.0,24.985865164
24.0,-1.8369701987210297e-13,-1000.0,1000.0,-1.8369701987210297e-16,-1.0,23.948580648
24.0,-38.268343236508976,92.38795325112868,100.0,-0.3826834323650898,0.9238795325112867,42.319228336
24.0,-43.19875589736684,104.29102236506776,112.88378916846897,-0.38268343236508967,0.9238795325112867,41.830848436
24.0,-48.76439253058508,117.72765780822375,127.42749857031335,-0.3826834323650897,0.9238795325112867,41.275398884
24.0,-55.04709405351028,132.89544103321188,143.8449888287663,-0.3826834323650897,0.9238795325112867,40.65703456
24.0,-62.13924559473328,150.0174094704377,162.3776739188721,-0.3826834323650897,0.9238795325112867,39.980261436
24.0,-70.14513498803585,169.34533622260767,183.29807108324354,-0.3826834323650898,0.9238795325112868,39.25098686
24.0,-79.18248629183233,191.1634323081633,206.91380811147897,-0.3826834323650898,0.9238795325112868,38.475346488
24.0,-89.38419088402375,215.7925258939557,233.5721469090121,-0.3826834323650898,0.9238795325112868,37.65847713200001
24.0,-100.9002615874632,243.59477997144677,263.66508987303587,-0.38268343236508967,0.9238795325112867,36.80611613199999
24.0,-113.90003856082564,274.9790178483637,297.6351441631319,-0.38268343236508984,0.9238795325112866,35.922623936
24.0,-128.57467939180708,310.4067347654732,335.981828628378,-0.3826834323650898,0.9238795325112868,35.012851188
24.0,-145.1399700086824,350.39888403738536,379.26901907322497,-0.3826834323650897,0.9238795325112867,34.080891255999994
24.0,-163.83949774378013,395.5435375054301,428.13323987193957,-0.3826834323650897,0.9238795325112867,33.13002834
24.0,-184.948233207767,446.5045329471332,483.2930238571752,-0.3826834323650897,0.9238795325112867,32.163183772
24.0,-208.776573645064,504.0312355996988,545.559478116852,-0.3826834323650897,0.9238795325112867,31.182945604
24.0,-235.6749072266473,568.969557337593,615.8482110660266,-0.3826834323650897,0.9238795325112868,30.191565064
24.0,-266.0387653967132,642.2743955377389,695.1927961775606,-0.38268343236508984,0.9238795325112867,29.191042092
24.0,-300.314639036823,725.0236745418787,784.7599703514605,-0.3826834323650898,0.9238795325112868,28.18259344
24.0,-339.0065439723759,818.4341961913409,885.8667904100823,-0.3826834323650897,0.9238795325112867,27.167685624
24.0,-382.68343236508974,923.8795325112868,1000.0000000000001,-0.3826834323650897,0.9238795325112867,26.14719794
24.0,38.268343236509,-92.38795325112866,100.0,0.38268343236508995,-0.9238795325112866,44.949688336
24.0,43.19875589736687,-104.29102236506772,112.88378916846894,0.3826834323650901,-0.9238795325112866,44.18166892
24.0,48.76439253058511,-117.72765780822374,127.42749857031335,0.38268343236509,-0.9238795325112866,43.338331264
24.0,55.04709405351032,-132.89544103321185,143.8449888287663,0.38268343236509,-0.9238795325112866,42.43363664
24.0,62.139245594733325,-150.01740947043768,162.3776739188721,0.38268343236509,-0.9238795325112866,41.47574356399999
24.0,70.1451349880359,-169.34533622260764,183.29807108324354,0.3826834323650901,-0.9238795325112867,40.475615276
24.0,79.18248629183239,-191.1634323081633,206.91380811147903,0.38268343236508995,-0.9238795325112865,39.44280414799999
24.0,89.38419088402381,-215.79252589395568,233.5721469090121,0.38268343236509006,-0.9238795325112867,38.38659708
24.0,100.90026158746328,-243.5947799714467,263.6650898730358,0.38268343236509,-0.9238795325112866,37.313318236
24.0,113.90003856082572,-274.9790178483637,297.63514416313194,0.38268343236509,-0.9238795325112865,36.22723044
24.0,128.5746793918072,-310.4067347654732,335.9818286283781,0.38268343236509006,-0.9238795325112866,35.132941632
24.0,145.13997000868252,-350.39888403738536,379.26901907322497,0.38268343236509,-0.9238795325112867,34.034085548
24.0,163.83949774378024,-395.5435375054301,428.13323987193957,0.38268343236509,-0.9238795325112867,32.93257739199999
24.0,184.94823320776715,-446.5045329471332,483.2930238571753,0.38268343236508995,-0.9238795325112866,31.832124344
24.0,208.77657364506413,-504.03123559969873,545.559478116852,0.38268343236509,-0.9238795325112866,30.732837768000003
24.0,235.6749072266475,-568.969557337593,615.8482110660267,0.38268343236509,-0.9238795325112867,29.635039212
24.0,266.0387653967133,-642.2743955377389,695.1927961775606,0.38268343236509,-0.9238795325112867,28.539776004
24.0,300.3146390368232,-725.0236745418787,784.7599703514607,0.38268343236509,-0.9238795325112867,27.446824743999997
24.0,339.0065439723761,-818.4341961913408,885.8667904100822,0.38268343236509006,-0.9238795325112867,26.356941984
24.0,382.68343236509,-923.8795325112866,999.9999999999999,0.38268343236509006,-0.9238795325112867,25.270383464
24.0,-70.71067811865474,70.71067811865476,99.99999999999999,-0.7071067811865475,0.7071067811865477,44.702584484000006
24.0,-79.82089280705694,79.82089280705695,112.88378916846895,-0.7071067811865475,0.7071067811865477,44.201813048000005
24.0,-90.10484834870763,90.10484834870766,127.42749857031333,-0.7071067811865475,0.7071067811865477,43.63304664
24.0,-101.71376704052382,101.71376704052383,143.8449888287663,-0.7071067811865475,0.7071067811865476,43.004340128
24.0,-114.81835434133244,114.81835434133248,162.3776739188721,-0.7071067811865475,0.7071067811865477,42.322666632
24.0,-129.61130904137534,129.61130904137536,183.29807108324357,-0.7071067811865475,0.7071067811865476,41.594173676
24.0,-146.31015683675886,146.31015683675886,206.913808111479,-0.7071067811865476,0.7071067811865476,40.822788168
24.0,-165.16044897566297,165.16044897566297,233.57214690901213,-0.7071067811865475,0.7071067811865475,40.012850064
24.0,-186.4393730113841,186.4393730113841,263.6650898730358,-0.7071067811865475,0.7071067811865475,39.16812326
24.0,-210.45982875718624,210.45982875718627,297.63514416313194,-0.7071067811865475,0.7071067811865476,38.292538168
24.0,-237.57502937858263,237.57502937858263,335.981828628378,-0.7071067811865476,0.7071067811865476,37.38960372
24.0,-268.1836952806474,268.18369528064744,379.26901907322497,-0.7071067811865475,0.7071067811865476,36.463490244
24.0,-302.7359171648152,302.73591716481525,428.13323987193957,-0.7071067811865475,0.7071067811865476,35.516649212000004
24.0,-341.7397744695605,341.73977446956053,483.2930238571752,-0.7071067811865475,0.7071067811865476,34.552912316000004
24.0,-385.7688065170199,385.76880651702,545.559478116852,-0.7071067811865475,0.7071067811865476,33.574544020000005
24.0,-435.4704462263916,435.4704462263917,615.8482110660267,-0.7071067811865474,0.7071067811865476,32.584067704
24.0,-491.5755404091904,491.5755404091905,695.1927961775606,-0.7071067811865475,0.7071067811865476,31.583328288
24.0,-554.9090966392718,554.9090966392719,784.7599703514607,-0.7071067811865475,0.7071067811865476,30.57429248
24.0,-626.4024147269312,626.4024147269313,885.8667904100822,-0.7071067811865476,0.7071067811865477,29.558229272
24.0,-707.1067811865474,707.1067811865476,1000.0,-0.7071067811865475,0.7071067811865476,28.536231412
24.0,70.71067811865474,-70.71067811865477,100.0,0.7071067811865475,-0.7071067811865477,47.055746464
24.0,79.82089280705692,-79.82089280705695,112.88378916846895,0.7071067811865474,-0.7071067811865477,46.491062
24.0,90.10484834870763,-90.10484834870768,127.42749857031335,0.7071067811865474,-0.7071067811865477,45.863134288
24.0,101.7137670405238,-101.71376704052383,143.8449888287663,0.7071067811865474,-0.7071067811865476,45.174372948
24.0,114.81835434133242,-114.81835434133248,162.3776739188721,0.7071067811865474,-0.7071067811865477,44.428730412
24.0,129.6113090413753,-129.61130904137536,183.29807108324354,0.7071067811865475,-0.7071067811865477,43.631637228
24.0,146.31015683675884,-146.3101568367589,206.91380811147903,0.7071067811865472,-0.7071067811865476,42.787760224
24.0,165.16044897566294,-165.160448975663,233.5721469090121,0.7071067811865475,-0.7071067811865477,41.903102252
24.0,186.43937301138408,-186.43937301138416,263.6650898730358,0.7071067811865474,-0.7071067811865477,40.983293652
24.0,210.45982875718624,-210.4598287571863,297.63514416313194,0.7071067811865475,-0.7071067811865477,40.034003016
24.0,237.5750293785826,-237.5750293785827,335.9818286283781,0.7071067811865474,-0.7071067811865477,39.060106768
24.0,268.1836952806473,-268.18369528064744,379.26901907322497,0.7071067811865474,-0.7071067811865476,38.06681274
24.0,302.73591716481513,-302.7359171648153,428.1332398719395,0.7071067811865474,-0.7071067811865478,37.057133688
24.0,341.7397744695604,-341.7397744695606,483.2930238571752,0.7071067811865474,-0.7071067811865477,36.03527866
24.0,385.7688065170198,-385.76880651702,545.5594781168519,0.7071067811865475,-0.7071067811865478,35.003575332000004
24.0,435.4704462263916,-435.4704462263917,615.8482110660267,0.7071067811865474,-0.7071067811865476,33.964483588
24.0,491.5755404091904,-491.5755404091906,695.1927961775607,0.7071067811865474,-0.7071067811865476,32.919653696
24.0,554.9090966392716,-554.909096639272,784.7599703514607,0.7071067811865474,-0.7071067811865478,31.870808552000003
24.0,626.402414726931,-626.4024147269314,885.8667904100822,0.7071067811865474,-0.7071067811865478,30.818915592000003
24.0,707.1067811865473,-707.1067811865477,999.9999999999999,0.7071067811865474,-0.7071067811865478,29.764753168
24.0,-92.38795325112868,38.26834323650899,100.00000000000001,-0.9238795325112866,0.38268343236508984,45.892480188
24.0,-104.29102236506776,43.19875589736685,112.88378916846897,-0.9238795325112867,0.38268343236508984,45.416249104
24.0,-117.72765780822375,48.7643925305851,127.42749857031335,-0.9238795325112867,0.3826834323650899,44.883901584
24.0,-132.89544103321188,55.0470940535103,143.8449888287663,-0.9238795325112867,0.3826834323650899,44.299634328
24.0,-150.0174094704377,62.13924559473331,162.3776739188721,-0.9238795325112867,0.3826834323650899,43.666771284
24.0,-169.34533622260767,70.14513498803588,183.29807108324357,-0.9238795325112867,0.3826834323650899,42.986369104
24.0,-191.1634323081633,79.18248629183236,206.913808111479,-0.9238795325112866,0.3826834323650899,42.260817452
24.0,-215.7925258939557,89.38419088402378,233.57214690901213,-0.9238795325112867,0.3826834323650899,41.491386164000005
24.0,-243.59477997144677,100.90026158746323,263.66508987303587,-0.9238795325112867,0.3826834323650898,40.681249088
24.0,-274.9790178483637,113.90003856082568,297.6351441631319,-0.9238795325112866,0.38268343236508995,39.833899216
24.0,-310.4067347654732,128.57467939180714,335.9818286283781,-0.9238795325112866,0.3826834323650899,38.9535392
24.0,-350.39888403738536,145.13997000868247,379.26901907322497,-0.9238795325112867,0.3826834323650899,38.04408062
24.0,-395.5435375054301,163.8394977437802,428.13323987193957,-0.9238795325112867,0.38268343236508995,37.109759072
24.0,-446.5045329471332,184.9482332077671,483.2930238571752,-0.9238795325112867,0.3826834323650899,36.154223412
24.0,-504.0312355996988,208.77657364506408,545.559478116852,-0.9238795325112867,0.3826834323650899,35.18093764
24.0,-568.969557337593,235.67490722664743,615.8482110660267,-0.9238795325112867,0.3826834323650899,34.193110068
24.0,-642.2743955377389,266.03876539671325,695.1927961775606,-0.9238795325112867,0.3826834323650899,33.19315323599999
24.0,-725.0236745418787,300.3146390368232,784.7599703514607,-0.9238795325112867,0.38268343236509,32.183385956
24.0,-818.4341961913409,339.006543972376,885.8667904100824,-0.9238795325112866,0.38268343236508984,31.165509976000003
24.0,-923.8795325112868,382.6834323650899,1000.0000000000001,-0.9238795325112867,0.3826834323650899,30.141193372
24.0,92.38795325112864,-38.26834323650904,99.99999999999999,0.9238795325112865,-0.38268343236509045,47.499007592
24.0,104.29102236506772,-43.19875589736691,112.88378916846895,0.9238795325112865,-0.3826834323650904,47.009176212
24.0,117.72765780822373,-48.76439253058516,127.42749857031335,0.9238795325112865,-0.3826834323650904,46.467814556
24.0,132.89544103321185,-55.04709405351037,143.8449888287663,0.9238795325112866,-0.3826834323650904,45.87410874
24.0,150.01740947043766,-62.13924559473339,162.37767391887206,0.9238795325112866,-0.38268343236509045,45.228493548
24.0,169.34533622260764,-70.14513498803598,183.29807108324357,0.9238795325112865,-0.38268343236509045,44.531386332
24.0,191.16343230816327,-79.18248629183246,206.913808111479,0.9238795325112865,-0.3826834323650904,43.785568328
24.0,215.79252589395568,-89.38419088402391,233.57214690901216,0.9238795325112865,-0.3826834323650904,42.99336520399999
24.0,243.59477997144663,-100.90026158746338,263.6650898730358,0.9238795325112864,-0.3826834323650904,42.159112060000005
24.0,274.9790178483637,-113.90003856082583,297.63514416313194,0.9238795325112865,-0.3826834323650904,41.287262892
24.0,310.4067347654731,-128.5746793918073,335.9818286283781,0.9238795325112865,-0.3826834323650904,40.382860192
24.0,350.3988840373853,-145.13997000868267,379.26901907322497,0.9238795325112865,-0.3826834323650904,39.450424008
24.0,395.5435375054301,-163.8394977437804,428.1332398719397,0.9238795325112864,-0.3826834323650903,38.494523276
24.0,446.5045329471331,-184.94823320776732,483.2930238571752,0.9238795325112865,-0.38268343236509034,37.519016312
24.0,504.0312355996987,-208.7765736450644,545.559478116852,0.9238795325112865,-0.38268343236509045,36.527449768
24.0,568.9695573375928,-235.67490722664772,615.8482110660267,0.9238795325112865,-0.38268343236509034,35.523024580000005
24.0,642.2743955377388,-266.0387653967136,695.1927961775606,0.9238795325112865,-0.3826834323650904,34.508114952
24.0,725.0236745418786,-300.3146390368235,784.7599703514607,0.9238795325112865,-0.38268343236509034,33.48491768
24.0,818.4341961913407,-339.00654397237645,885.8667904100822,0.9238795325112866,-0.38268343236509045,32.455039703999994
24.0,923.8795325112864,-382.6834323650904,999.9999999999999,0.9238795325112865,-0.38268343236509045,31.420012664
24.5,100.0,0.0,100.0,1.0,0.0,47.554812692
24.5,112.88378916846897,0.0,112.88378916846897,1.0,0.0,47.084231848
24.5,127.42749857031336,0.0,127.42749857031336,1.0,0.0,46.567548516
24.5,143.8449888287663,0.0,143.8449888287663,1.0,0.0,46.003949688
24.5,162.3776739188721,0.0,162.3776739188721,1.0,0.0,45.391197312
24.5,183.2980710832436,0.0,183.2980710832436,1.0,0.0,44.729621252
24.5,206.913808111479,0.0,206.913808111479,1.0,0.0,44.019798416
24.5,233.57214690901213,0.0,233.57214690901213,1.0,0.0,43.263227232
24.5,263.6650898730358,0.0,263.6650898730358,1.0,0.0,42.46296244
24.5,297.63514416313194,0.0,297.63514416313194,1.0,0.0,41.623135044
24.5,335.9818286283781,0.0,335.9818286283781,1.0,0.0,40.74801004
24.5,379.26901907322497,0.0,379.26901907322497,1.0,0.0,39.84173584799999
24.5,428.1332398719396,0.0,428.1332398719396,1.0,0.0,38.90909206
24.5,483.2930238571752,0.0,483.2930238571752,1.0,0.0,37.95399998
24.5,545.559478116852,0.0,545.559478116852,1.0,0.0,36.98024182
24.5,615.8482110660267,0.0,615.8482110660267,1.0,0.0,35.991189132
24.5,695.1927961775606,0.0,695.1927961775606,1.0,0.0,34.98968614
24.5,784.7599703514607,0.0,784.7599703514607,1.0,0.0,33.977936908
24.5,885.8667904100823,0.0,885.8667904100823,1.0,0.0,32.95800094
24.5,1000.0,0.0,1000.0,1.0,0.0,31.931547536
24.5,-100.0,1.2246467991473532e-14,100.0,-1.0,1.2246467991473532e-16,46.298972924000005
24.5,-112.88378916846897,1.3824277108079016e-14,112.88378916846897,-1.0,1.224646799147353e-16,45.845988604
24.5,-127.42749857031336,1.5605367824748817e-14,127.42749857031336,-1.0,1.224646799147353e-16,45.339331900000005
24.5,-143.8449888287663,1.7615930514253545e-14,143.8449888287663,-1.0,1.2246467991473532e-16,44.782380332
24.5,-162.3776739188721,1.988552986177393e-14,162.3776739188721,-1.0,1.224646799147353e-16,44.175106636
